0.76181743979415, 0.6287017668435144
0.6089610437937816, 0.9556925693502709
0.5255570989433589, 1.4250471709335528
0.4575687310851115, 1.918095520454159
0.41999059326485083, 2.275850373127726
0.45206621804714464, 2.8633381953099306
0.522177506678355, 3.2916374612551698
0.6151284946600614, 3.632366245315696
0.762006550552661, 4.044109169370645
1.0011584559045565, 4.502702758759946
1.3477435731318756, 4.920643635416418
1.763671335262263, 5.433292400004636
2.0946029619625057, 5.724285054576756
2.402365470571621, 5.959880457599233
2.77162557777912, 6.218766985653813
3.163890093707431, 6.461566898540857
3.640656616954939, 6.7115713212924675
4.094327226275904, 6.937949099924294
4.632499842916063, 7.1715313884206875
5.0167180010870815, 7.255545367975984
5.46250696202107, 7.394621079993241
5.915939657807132, 7.517744384478033
6.392413364396301, 7.640666377510216
6.776668124649612, 7.740565660780442
7.291580117992913, 7.879037438439873
7.722045007140456, 8.03413266180713
8.0910855018542, 8.197707367572141
8.437139888888279, 8.385311340362152
8.844765078685327, 8.627977045614125
9.144902153483512, 8.887467508026532
9.368199256855723, 9.131743704899371
9.522391628859767, 9.3845664879875
9.66045468326693, 9.303932100697208
9.62132095694924, 8.986561545486323
9.466835768286858, 8.606656332678766
9.266488170512021, 8.322465565065997
8.943200278663854, 8.015520502961413
8.596907978094874, 7.724662056024367
8.20457025800198, 7.450091535707466
7.873730136507466, 7.198812140422669
7.458296502488026, 6.9006149759859845
7.189027183756484, 6.704397313163145
6.842734883187505, 6.4135388662261
6.588734733118968, 6.177473736480868
6.280734310974951, 5.8386238593113555
6.118770096830809, 5.546154920753442
6.025910614054833, 5.245139395980237
5.994237612177757, 4.8323899146622455
6.116445864605237, 4.537438134855492
6.4153201675643325, 4.248885619102871
6.753053681223925, 4.158563880699173
7.098760348476224, 4.195257468197366
7.544585911492505, 4.350218483929551
7.906074176559905, 4.569458856514347
8.213873287251312, 4.820939563251753
8.467781932114118, 5.017291433709663
8.567351796643711, 4.897279306219731
8.48981638565418, 4.580244270096525
8.420126020969333, 4.334625996872962
8.311869262242329, 4.017859376019902
8.111283750932591, 3.630414134260098
7.918396877598367, 3.250844440540223
7.702505595543331, 2.8873613619878826
7.471235338578412, 2.516069839213153
7.201654902147384, 2.184827094813423
6.908941949707519, 1.814072402578983
6.577827312595814, 1.4436532294322202
6.254539420747647, 1.1367081673276402
5.9774799588348575, 0.8929016971775514
5.6390144035294165, 0.6655173612826832
5.346740676077062, 0.48538631362738194
5.031462539903895, 0.3213418811396185
4.67010238212452, 0.15770007155707155
4.431847227788789, 0.0882964231835146
4.02466126297925, 0.03625436251068237
3.771136939980515, 0.0066981810595212465
3.4333668242386306, 0.08113461574829017
3.6641429530926013, 0.2379745383714873
3.9024347095106235, 0.32326349045997205
4.156196946044261, 0.45607414605816743
4.502690558065848, 0.8343017634273195
4.764407647151047, 1.0861850930699433
5.011148384231579, 1.5049983193543888
5.219707049134025, 2.019458887016082
5.328348129725101, 2.50302119687589
5.405846938632339, 2.804170929284166
5.46026813465418, 3.0896366694301243
5.437940864455779, 3.3996014033238344
5.268607431076754, 3.242224650160348
5.145173008892476, 3.0050187555170025
4.891044751535915, 2.71335506276952
4.629437468697595, 2.5091276442716826
4.314086128359842, 2.313312604354061
4.075867576106404, 2.2597942596954335
3.714873439149953, 2.2550054872621708
3.4234415595903247, 2.4402364250502204
3.2397174075233144, 2.703954427967407
3.178988452653072, 3.014254680948798
3.2182502862587854, 3.3872237991619345
3.357228392723262, 3.70372200474485
3.5884071444824497, 4.03530026823226
3.8734946631113845, 4.429950019856629
4.020079902345644, 4.714610514192152
4.18994406591791, 5.102324171222101
4.275104910718371, 5.395464147955376
4.28340748305171, 5.665447207291622
4.013900250785268, 5.36597507032175
3.8596163735754927, 5.0734390279463
3.6594883882944096, 4.8845600826231
3.3131228835608457, 4.561931028256197
3.0360451206069112, 4.310181906248646
2.7898534147607656, 4.129648235688128
2.4743739671349902, 3.8782346327682573
2.1897622755758572, 3.6900938294379566
1.9433875593182497, 3.430133640302796
1.6048304988070772, 3.1630360451206068
1.3737249512124745, 2.863228389063053
1.165623812338684, 2.5473341178379645
1.0266457058742073, 2.2308359122550483
0.9181510336123024, 1.810814817254954
0.8944145832456409, 1.5091953581239235
0.8779924489904232, 1.048655758026074
0.8774251167148901, 0.802433550444686
